bias,fit_diagnostics,fit_groups,mae,method,n,n_shots,normalized_rmse,raw_rmse,ridge_alpha,ridge_validation_rmse,seed,source,test_groups,validation_groups
12.244170188903809,"{'best_validation_normalized_rmse': 0.07262616604566574, 'best_epoch': 62, 'epochs_ran': 77, 'frozen_encoder': True, 'model_initialization_seed': 3456}","['1', '2', '3']",14.060479164123535,frozen_encoder,281,3,0.07160349849431488,19.261341094970703,,,456,femto,['5'],['4']
13.563386917114258,"{'best_validation_normalized_rmse': 0.0715307667851448, 'best_epoch': 53, 'epochs_ran': 68, 'frozen_encoder': True, 'model_initialization_seed': 5026}","['1', '2', '3']",19.173599243164062,frozen_encoder,281,3,0.0935879604523953,25.175161361694336,,,2026,femto,['5'],['4']
8.897849082946777,"{'best_validation_normalized_rmse': 0.07591889798641205, 'best_epoch': 80, 'epochs_ran': 80, 'frozen_encoder': True, 'model_initialization_seed': 6407}","['1', '2', '3']",11.669754981994629,frozen_encoder,281,3,0.05368079926444695,14.44013500213623,,,3407,femto,['5'],['4']
13.442024230957031,"{'best_validation_normalized_rmse': 0.057634852826595306, 'best_epoch': 65, 'epochs_ran': 80, 'frozen_encoder': False, 'model_initialization_seed': 3042}","['1', '2', '3']",13.655355453491211,scratch,281,3,0.06473520697271071,17.41377067565918,,,42,femto,['5'],['4']
13.622732162475586,"{'best_validation_normalized_rmse': 0.05584506317973137, 'best_epoch': 39, 'epochs_ran': 54, 'frozen_encoder': False, 'model_initialization_seed': 3123}","['1', '2', '3']",15.107439041137695,scratch,281,3,0.07726251680168521,20.78361701965332,,,123,femto,['5'],['4']
12.689057350158691,"{'best_validation_normalized_rmse': 0.059155985713005066, 'best_epoch': 35, 'epochs_ran': 50, 'frozen_encoder': False, 'model_initialization_seed': 3456}","['1', '2', '3']",15.003593444824219,scratch,281,3,0.07905550960271332,21.265932083129883,,,456,femto,['5'],['4']
15.016201972961426,"{'best_validation_normalized_rmse': 0.06218720227479935, 'best_epoch': 58, 'epochs_ran': 73, 'frozen_encoder': False, 'model_initialization_seed': 5026}","['1', '2', '3']",16.597681045532227,scratch,281,3,0.07750226130715976,20.848108291625977,,,2026,femto,['5'],['4']
9.803251266479492,"{'best_validation_normalized_rmse': 0.06174468249082565, 'best_epoch': 62, 'epochs_ran': 77, 'frozen_encoder': False, 'model_initialization_seed': 6407}","['1', '2', '3']",12.002914428710938,scratch,281,3,0.06107947906153796,16.43037986755371,,,3407,femto,['5'],['4']
5.340639591217041,,"['1', '2', '3']",5.3681440353393555,ridge,281,3,0.025154120860046612,6.766458511352539,0.001,3.7536375522613525,,femto,['5'],['4']
13.741073608398438,,"['1', '2', '3']",14.35605239868164,transfer_ensemble,281,3,0.07559603297577472,20.3353328704834,,,,femto,['5'],['4']
