bias,fit_diagnostics,fit_groups,mae,method,n,n_shots,normalized_rmse,outer_holdout,raw_rmse,seed,source,test_groups,validation_groups
6.1100921630859375,"{'best_validation_normalized_rmse': 0.003803278086706996, 'best_epoch': 26, 'epochs_ran': 41, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 34026, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.6080041476137145}","['1', '2']",6.1100921630859375,trend_residual_transfer,281,2,0.024772551866269022,3,6.663816452026367,2026,femto,['3'],['4']
6.1100921630859375,"{'best_validation_normalized_rmse': 0.004083708859980106, 'best_epoch': 8, 'epochs_ran': 23, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 35407, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.6080041476137145}","['1', '2']",6.1100921630859375,trend_residual_transfer,281,2,0.024772551866269022,3,6.663816452026367,3407,femto,['3'],['4']
6.1100921630859375,"{'best_validation_normalized_rmse': 0.0014627136988565326, 'best_epoch': 24, 'epochs_ran': 39, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 32042, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.6080041476137145}","['1', '2']",6.1100921630859375,trend_residual_frozen,281,2,0.024772551866269022,3,6.663816452026367,42,femto,['3'],['4']
6.1100921630859375,"{'best_validation_normalized_rmse': 0.004027301445603371, 'best_epoch': 5, 'epochs_ran': 20, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 32123, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.6080041476137145}","['1', '2']",6.1100921630859375,trend_residual_frozen,281,2,0.024772551866269022,3,6.663816452026367,123,femto,['3'],['4']
6.1100921630859375,"{'best_validation_normalized_rmse': 0.003301053773611784, 'best_epoch': 34, 'epochs_ran': 49, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 32456, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.6080041476137145}","['1', '2']",6.1100921630859375,trend_residual_frozen,281,2,0.024772551866269022,3,6.663816452026367,456,femto,['3'],['4']
6.1100921630859375,"{'best_validation_normalized_rmse': 0.003258685814216733, 'best_epoch': 32, 'epochs_ran': 47, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 34026, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.6080041476137145}","['1', '2']",6.1100921630859375,trend_residual_frozen,281,2,0.024772551866269022,3,6.663816452026367,2026,femto,['3'],['4']
6.1100921630859375,"{'best_validation_normalized_rmse': 0.002661129692569375, 'best_epoch': 47, 'epochs_ran': 62, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 35407, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.6080041476137145}","['1', '2']",6.1100921630859375,trend_residual_frozen,281,2,0.024772551866269022,3,6.663816452026367,3407,femto,['3'],['4']
6.062175273895264,"{'best_validation_normalized_rmse': 0.0025287822354584932, 'best_epoch': 33, 'epochs_ran': 48, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 32042, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.7000000000000001, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.38489401823419844}","['1', '2']",6.062175273895264,trend_residual_scratch,281,2,0.025264374828693148,3,6.796116828918457,42,femto,['3'],['4']
6.137078285217285,"{'best_validation_normalized_rmse': 0.002823312534019351, 'best_epoch': 18, 'epochs_ran': 33, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 32123, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.7000000000000001, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.38489401823419844}","['1', '2']",6.137078285217285,trend_residual_scratch,281,2,0.025203922867331807,3,6.779855251312256,123,femto,['3'],['4']
5.986320972442627,"{'best_validation_normalized_rmse': 0.0034559217747300863, 'best_epoch': 17, 'epochs_ran': 32, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 32456, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.7000000000000001, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.38489401823419844}","['1', '2']",5.986320972442627,trend_residual_scratch,281,2,0.02533404268739835,3,6.814857482910156,456,femto,['3'],['4']
6.7411394119262695,"{'best_validation_normalized_rmse': 0.004491000901907682, 'best_epoch': 5, 'epochs_ran': 20, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 34026, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.7000000000000001, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.38489401823419844}","['1', '2']",6.7411394119262695,trend_residual_scratch,281,2,0.027149677276611328,3,7.303263187408447,2026,femto,['3'],['4']
6.153189182281494,"{'best_validation_normalized_rmse': 0.004313651937991381, 'best_epoch': 6, 'epochs_ran': 21, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 35407, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.7000000000000001, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 0.38489401823419844}","['1', '2']",6.153189182281494,trend_residual_scratch,281,2,0.0250896095786396,3,6.749104976654053,3407,femto,['3'],['4']
6.1100921630859375,"{'family': 'target_only_ridge', 'alpha': 0.01, 'validation_raw_rmse': 0.9851158261299133}","['1', '2']",6.1100921630859375,ridge,281,2,0.024772551866269022,3,6.663816452026367,,femto,['3'],['4']
11.105016708374023,"{'family': 'causal_target_time_trend', 'degree': 1, 'trend_prior_selected_for_residual': 'ridge'}","['1', '2']",11.105016708374023,trend_linear,281,2,0.04438979918185663,3,11.940855979919434,,femto,['3'],['4']
10.685707092285156,"{'family': 'causal_target_time_trend', 'degree': 2, 'trend_prior_selected_for_residual': 'ridge'}","['1', '2']",10.685707092285156,trend_quadratic,281,2,0.04249085280975001,3,11.430039405822754,,femto,['3'],['4']
10.113656997680664,"{'family': 'causal_target_time_trend', 'degree': 1, 'trend_prior_selected_for_residual': 'ridge'}","['1', '2']",10.113656997680664,trend_huber,281,2,0.04013457528720558,3,10.7962007522583,,femto,['3'],['4']
6.1100921630859375,"{'selected_method': 'ridge', 'selection_policy': 'ridge', 'selected_beta': [0.45003579285993117, -0.009226974566652495, -0.30936328992615636, 0.0, 0.0, 0.003919489401101275, 0.0016378674349111935, 0.009280478953067916, -0.0015899561682730383, -0.0004252372841670316, -0.007269790770603488, -0.0064051821495155785, -0.02897347564126474, -0.0001442025169228865, -0.002970539550946094], 'selected_diagnostics': {'family': 'causal_target_ridge_prior', 'alpha': 0.01, 'validation_raw_rmse': 0.9851158261299133}, 'candidates': {'trend_linear': {'degree': 1, 'endpoint_scale_from_fit_groups': 299.0, 'validation_raw_rmse': 2.636505126953125, 'beta': [0.9845045565644415, -1.0739264099130845]}, 'trend_quadratic': {'degree': 2, 'selected_alpha': 0.1, 'endpoint_scale_from_fit_groups': 299.0, 'validation_raw_rmse': 2.9163644313812256, 'beta': [1.00684620650959, -1.1924300915786255, 0.11413382139026562]}, 'trend_huber': {'degree': 1, 'selected_delta': 2.0, 'endpoint_scale_from_fit_groups': 299.0, 'validation_raw_rmse': 2.2039380073547363, 'beta': [0.9959919051052492, -1.1055002091708368]}, 'ridge': {'family': 'causal_target_ridge_prior', 'alpha': 0.01, 'validation_raw_rmse': 0.9851158261299133, 'beta': [0.45003579285993117, -0.009226974566652495, -0.30936328992615636, 0.0, 0.0, 0.003919489401101275, 0.0016378674349111935, 0.009280478953067916, -0.0015899561682730383, -0.0004252372841670316, -0.007269790770603488, -0.0064051821495155785, -0.02897347564126474, -0.0001442025169228865, -0.002970539550946094]}}, 'full_life_target_labels_used_for_prior': False, 'holdout_labels_used_for_prior': False}","['1', '2']",6.1100921630859375,trend_prior,281,2,0.024772551866269022,3,6.663816452026367,,femto,['3'],['4']
6.110093116760254,,"['1', '2']",6.110093116760254,trend_residual_transfer_ensemble,281,2,0.024772555411526703,3,6.663817405700684,,femto,['3'],['4']
6.110093116760254,,"['1', '2']",6.110093116760254,trend_residual_transfer_calibrated_ensemble,281,2,0.024772555411526703,3,6.663817405700684,,femto,['3'],['4']
6.1126532554626465,,"['1', '2']",6.1126532554626465,trend_residual_transfer_affine_calibrated_ensemble,281,2,0.026470459083642216,3,7.120553493499756,,femto,['3'],['4']
6.110092639923096,,"['1', '2']",6.110092639923096,ridge_calibrated_transfer_ensemble,281,2,0.024772551866269022,3,6.663816452026367,,femto,['3'],['4']
6.215980529785156,,"['1', '2']",6.215980529785156,trend_residual_scratch_calibrated_ensemble,281,2,0.025502740228929486,3,6.860237121582031,,femto,['3'],['4']
6.197622776031494,,"['1', '2']",6.197622776031494,trend_residual_scratch_affine_calibrated_ensemble,281,2,0.026738939675256666,3,7.192774772644043,,femto,['3'],['4']
6.215980529785156,,"['1', '2']",6.215980529785156,ridge_calibrated_scratch_ensemble,281,2,0.025502740228929486,3,6.860237121582031,,femto,['3'],['4']
6.110093116760254,,"['1', '2']",6.110093116760254,trend_residual_frozen_ensemble,281,2,0.024772555411526703,3,6.663817405700684,,femto,['3'],['4']
6.215980529785156,,"['1', '2']",6.215980529785156,trend_residual_scratch_ensemble,281,2,0.025502740228929486,3,6.860237121582031,,femto,['3'],['4']
6.1100921630859375,,"['1', '2']",6.1100921630859375,ridge_ensemble,281,2,0.024772551866269022,3,6.663816452026367,,femto,['3'],['4']
11.105016708374023,,"['1', '2']",11.105016708374023,trend_linear_ensemble,281,2,0.04438979918185663,3,11.940855979919434,,femto,['3'],['4']
10.685707092285156,,"['1', '2']",10.685707092285156,trend_quadratic_ensemble,281,2,0.04249085280975001,3,11.430039405822754,,femto,['3'],['4']
10.113656997680664,,"['1', '2']",10.113656997680664,trend_huber_ensemble,281,2,0.04013457528720558,3,10.7962007522583,,femto,['3'],['4']
6.1100921630859375,,"['1', '2']",6.1100921630859375,trend_prior_ensemble,281,2,0.024772551866269022,3,6.663816452026367,,femto,['3'],['4']
-1.8384343385696411,"{'best_validation_normalized_rmse': 0.021526983007788658, 'best_epoch': 6, 'epochs_ran': 21, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 33042, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 31.762409051001026}","['1', '2', '5']",3.9344499111175537,trend_residual_transfer,281,3,0.01709798011637975,3,4.599356651306152,42,femto,['3'],['4']
-1.7684727907180786,"{'best_validation_normalized_rmse': 0.017238616943359375, 'best_epoch': 10, 'epochs_ran': 25, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 33123, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 31.762409051001026}","['1', '2', '5']",3.490783452987671,trend_residual_transfer,281,3,0.015472498968188204,3,4.162102222442627,123,femto,['3'],['4']
-1.4947843551635742,"{'best_validation_normalized_rmse': 0.017210619524121284, 'best_epoch': 19, 'epochs_ran': 34, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 33456, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 31.762409051001026}","['1', '2', '5']",5.550559043884277,trend_residual_transfer,281,3,0.022674943434704636,3,6.099559783935547,456,femto,['3'],['4']
-0.339019238948822,"{'best_validation_normalized_rmse': 0.006834194529801607, 'best_epoch': 8, 'epochs_ran': 23, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 35026, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 31.762409051001026}","['1', '2', '5']",5.657276630401611,trend_residual_transfer,281,3,0.024084121321213733,3,6.478628635406494,2026,femto,['3'],['4']
-4.0590500831604,"{'best_validation_normalized_rmse': 0.01761854812502861, 'best_epoch': 3, 'epochs_ran': 16, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 36407, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 31.762409051001026}","['1', '2', '5']",6.680706024169922,trend_residual_transfer,281,3,0.03165912628173828,3,8.516304969787598,3407,femto,['3'],['4']
-4.033477783203125,"{'best_validation_normalized_rmse': 0.018590282648801804, 'best_epoch': 25, 'epochs_ran': 40, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 33042, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 30.753633077249066}","['1', '2', '5']",4.591606616973877,trend_residual_frozen,281,3,0.023304912680586917,3,6.269021511077881,42,femto,['3'],['4']
-4.013813018798828,"{'best_validation_normalized_rmse': 0.015381554141640663, 'best_epoch': 25, 'epochs_ran': 40, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 33123, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 30.753633077249066}","['1', '2', '5']",4.990070819854736,trend_residual_frozen,281,3,0.02435052084656896,3,6.550290107727051,123,femto,['3'],['4']
-1.5459626913070679,"{'best_validation_normalized_rmse': 0.0188284944742918, 'best_epoch': 13, 'epochs_ran': 28, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 33456, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 30.753633077249066}","['1', '2', '5']",5.53892183303833,trend_residual_frozen,281,3,0.022644938146314655,3,6.091488361358643,456,femto,['3'],['4']
0.09330885112285614,"{'best_validation_normalized_rmse': 0.0070713236927986145, 'best_epoch': 5, 'epochs_ran': 20, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 35026, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 30.753633077249066}","['1', '2', '5']",5.700894832611084,trend_residual_frozen,281,3,0.024103567059598447,3,6.483859539031982,2026,femto,['3'],['4']
-2.5349724292755127,"{'best_validation_normalized_rmse': 0.01295850332826376, 'best_epoch': 1, 'epochs_ran': 16, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 36407, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 30.753633077249066}","['1', '2', '5']",7.2025065422058105,trend_residual_frozen,281,3,0.03206630267175157,3,8.625835418701172,3407,femto,['3'],['4']
